id,Country,Year,Species,Classification,Cluster,sul2,aph(3'')-Ib,aph(6)-Id,tet(B),catA2,aph(6)-Id*,aph(3'')-Ib*,blaBRO-1,blaBRO-2,blaBRO-1*,blaBRO-1^,blaBRO-2*,AG261,AB778,AC411,AE018
SAMEA4621996_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_23,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622376_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_34,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent
SAMEA4621550_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_34,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent
SAMEA4620357_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_2,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621190_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_2,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621317_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_2,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620932_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_2,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622435_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_2,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622052_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_124,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620907_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_26,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620303_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_107,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620588_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621398_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_164,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622029_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_19,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621790_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_14,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620918_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_13,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620851_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_225,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620504_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_164,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620565_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_64,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622057_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621063_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622911_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_13,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622345_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_13,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622368_fa,South Africa,2014,Moraxella catarrhalis,Serosensitive,Serosensitive_56,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622660_fa,South Africa,2015,Moraxella catarrhalis,Seroresistant,Seroresistant_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620289_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_168,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622920_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_63,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620353_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_32,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621184_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_7,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621824_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_7,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621366_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_8,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622221_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_8,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621685_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_163,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621958_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_16,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621121_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_72,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622264_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_6,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620853_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_6,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621583_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_19,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622511_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_19,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622525_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_87,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622159_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_19,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621714_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_6,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622478_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_6,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622738_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_206,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621634_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_219,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622652_fa,South Africa,2015,Moraxella catarrhalis,Seroresistant,Seroresistant_49,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620352_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_21,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621620_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_21,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621449_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620552_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_8,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622627_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_52,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621842_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_11,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622573_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_11,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621487_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_11,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621061_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_11,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622443_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_63,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620660_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_32,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620586_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_24,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620926_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_94,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621943_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_94,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621756_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_8,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622832_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_6,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622555_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_6,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620511_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_111,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622334_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_47,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent
SAMEA4622335_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_42,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620716_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620718_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622707_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_207,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620567_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_15,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621360_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_221,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620528_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_73,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621210_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621319_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_73,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622142_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_73,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622114_fa,South Africa,2014,Moraxella catarrhalis,Serosensitive,Serosensitive_6,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621328_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_96,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621345_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_21,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620925_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622321_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_21,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621642_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_45,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620538_fa,South Africa,2014,Moraxella catarrhalis,Serosensitive,Serosensitive_21,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621362_fa,South Africa,2014,Moraxella catarrhalis,Serosensitive,Serosensitive_21,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620485_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_21,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620798_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_21,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620729_fa,South Africa,2013,Moraxella catarrhalis,Serosensitive,Serosensitive_16,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621891_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_67,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622419_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_67,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622760_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_67,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621648_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_7,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622232_fa,South Africa,2015,Moraxella catarrhalis,Seroresistant,Seroresistant_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620486_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620392_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_21,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620529_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_111,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621597_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_72,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621415_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_6,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620428_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_18,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620556_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_38,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622418_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_38,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620520_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_38,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622161_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_38,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
